property_id,price,bedrooms,bathrooms,sqft,lot_size,year_built,latitude,longitude,property_type,listing_date,days_on_market,garage_spaces,hoa_fee,school_rating,crime_score,walkability_score,nearby_amenities,age,price_per_sqft,month,year,neighborhood_score,city,distance_to_center
PROP_00022339,799176.0,6,3.3,5875,4393,2008,35.25705162552657,-106.4637792532488,multi_family,2023-11-03,3,3,0.0,10,6,5,"library,airport,park,metro",15,136.0299574468085,11,2023,7.0,Other,50.0
PROP_00022356,266442.0,3,3.7,1091,13418,2008,41.79207141668282,-87.21725800146568,townhouse,2024-09-14,51,4,347.0,8,1,4,"hospital,mountain,metro,gym",15,244.21814848762602,9,2024,4.333333333333333,Other,50.0
PROP_00022363,2015280.0,6,4.7,4021,4382,1997,34.04782691876623,-118.24568881904605,townhouse,2023-10-13,26,4,379.0,2,1,10,"shopping,downtown,gym",26,501.1887590151704,10,2023,4.333333333333333,Los Angeles,0.5196408796789697
PROP_00022501,51706.0,5,7.1,659,18289,1995,40.06913886555102,-86.48574673626165,apartment,2024-09-28,23,2,0.0,2,3,1,"park,metro,library,gym,shopping",28,78.46130500758726,9,2024,2.0,Other,50.0
PROP_00022547,1221438.0,1,1.2,1964,1360,1993,33.908296388695504,-118.61979411394483,single_family,2024-10-30,11,1,0.0,3,5,9,"airport,park,restaurant,metro,beach",30,621.9134419551934,10,2024,5.666666666666667,Other,50.0
PROP_00022730,163839.0,3,1.8,1134,2830,2009,29.500755976473663,-98.5029880965148,single_family,2024-12-27,6,2,0.0,9,3,9,metro,14,144.47883597883597,12,2024,7.0,Other,50.0
PROP_00022732,352125.0,6,4.4,1498,6904,1999,36.21133361213581,-114.95555027881024,townhouse,2024-12-05,44,1,657.0,6,3,5,school,24,235.0634178905207,12,2024,4.666666666666667,Other,50.0
PROP_00022910,348665.0,5,7.0,3293,2904,1978,41.49388597299077,-96.38726658473284,multi_family,2024-09-30,47,2,0.0,2,8,6,"metro,school",45,105.88065593683571,9,2024,5.333333333333333,Other,50.0
PROP_00023037,207019.0,3,3.8,4649,16230,1977,41.08752101518491,-81.29886363777113,single_family,2025-02-01,28,4,0.0,6,1,8,"restaurant,downtown,park",46,44.52979135297914,2,2025,5.0,Other,50.0
PROP_00023188,88570.0,5,2.8,683,9263,1974,38.12470478871332,-85.5326736656193,condo,2023-08-16,61,0,232.0,4,4,6,"gym,airport,park,beach",49,129.67789165446558,8,2023,4.666666666666667,Other,50.0
PROP_00023300,198393.0,1,1.1,3971,0,1950,32.025465429822795,-106.98013234208968,condo,2023-12-26,37,1,515.0,4,4,5,"metro,hospital,shopping,restaurant,airport",73,49.96046335935532,12,2023,4.333333333333333,Other,50.0
PROP_00023307,1588533.0,5,2.0,5957,0,2020,25.889053745297215,-80.33273547528903,townhouse,2023-11-04,48,0,543.0,8,6,8,"metro,beach",3,266.66661071008895,11,2023,7.333333333333333,Other,50.0
PROP_00023417,277437.0,4,2.4,2019,14071,1958,35.69951146165627,-80.52546658366369,apartment,2025-01-06,21,4,0.0,4,1,6,shopping,65,137.41307578008914,1,2025,3.6666666666666665,Other,50.0
PROP_00023464,345151.0,3,3.3,2132,11891,1971,36.419993696750936,-119.32709891642894,apartment,2023-10-15,25,4,0.0,6,7,7,"park,library",52,161.890712945591,10,2023,6.666666666666667,Other,50.0
PROP_00023676,200888.0,5,4.5,2728,16584,1958,38.80971852883183,-84.51369923695664,single_family,2025-01-23,27,0,0.0,6,7,3,airport,65,73.63929618768329,1,2025,5.333333333333333,Other,50.0
PROP_00023684,613798.0,2,1.8,4894,13365,2007,28.30163190229002,-81.59381673751302,apartment,2023-10-13,32,0,0.0,9,4,2,"airport,shopping,beach,downtown",16,125.41847159787496,10,2023,5.0,Other,50.0
PROP_00023758,579819.0,6,4.8,5875,2629,1987,33.9271944776604,-111.71509696081466,townhouse,2024-12-12,52,1,344.0,3,1,1,"shopping,beach,park,gym,school",36,98.69259574468086,12,2024,1.6666666666666667,Other,50.0
PROP_00023964,354008.0,5,2.2,4962,14266,2003,38.55910029817035,-86.12858896990907,single_family,2024-01-14,1,4,0.0,1,1,10,beach,20,71.34381297863764,1,2024,4.0,Other,50.0
PROP_00024072,353544.0,2,2.8,5119,0,2014,35.49460650165727,-90.19339554979136,single_family,2025-01-11,52,0,0.0,2,8,4,"downtown,shopping",9,69.06505176792342,1,2025,4.666666666666667,Other,50.0
PROP_00024165,274300.0,5,1.7,2415,8858,1951,30.11279131889175,-82.11615972717316,apartment,2025-04-13,15,0,0.0,4,9,8,"library,restaurant,airport,beach,hospital",72,113.58178053830228,4,2025,7.0,Other,50.0
PROP_00024871,3524918.0,5,4.4,2083,1969,1988,38.045988131271564,-122.19518321227376,multi_family,2025-01-27,60,1,0.0,5,2,5,beach,35,1692.2313970235239,1,2025,4.0,Other,50.0
PROP_00024903,82259.0,2,1.5,1130,0,2012,32.18844287612451,-106.93955194894576,condo,2023-09-07,17,4,524.0,1,2,6,"beach,mountain,metro",11,72.79557522123893,9,2023,3.0,Other,50.0
PROP_00024907,1765634.0,3,2.0,2252,9858,2020,34.25322422551971,-118.38251262538195,multi_family,2024-08-22,11,2,0.0,4,9,3,school,3,784.0293072824156,8,2024,5.333333333333333,Other,50.0
PROP_00025265,486432.0,5,5.1,2933,9077,1982,28.241721886012424,-81.15986695641467,single_family,2024-06-14,35,3,0.0,4,9,5,"school,mountain,beach,metro",41,165.84793726559838,6,2024,6.0,Other,50.0
PROP_00025283,5122185.0,5,2.5,3373,14942,2016,37.373870314554296,-122.69959929967462,townhouse,2024-09-25,1,2,508.0,7,1,10,"metro,hospital,downtown",7,1518.5843462792766,9,2024,6.0,Other,50.0
PROP_00025331,241529.0,2,2.8,833,10564,1993,35.11620275836855,-81.32905781174134,multi_family,2024-12-31,38,2,0.0,3,5,10,"downtown,school,gym,hospital",30,289.95078031212483,12,2024,6.0,Other,50.0
PROP_00025475,70698.0,2,2.6,639,7625,2004,32.23286086643416,-106.88683174667692,single_family,2024-02-04,29,2,0.0,1,9,4,"downtown,park,mountain",19,110.63849765258216,2,2024,4.666666666666667,Other,50.0
PROP_00025526,238112.0,4,1.9,1759,8895,1994,32.91404418642624,-97.60341512005711,apartment,2025-02-08,48,2,0.0,3,10,4,"metro,gym,park",29,135.3678226264923,2,2025,5.666666666666667,Other,50.0
PROP_00025541,144736.0,3,1.6,783,7668,2004,29.911351030973826,-81.17941457167912,single_family,2024-07-27,37,0,0.0,7,4,3,"gym,airport,park",19,184.84802043422732,7,2024,4.666666666666667,Other,50.0
PROP_00025652,226807.0,6,6.4,3900,4724,1983,39.28555098917481,-86.51410919764388,single_family,2024-08-24,14,2,0.0,2,2,8,"metro,shopping,downtown",40,58.155641025641025,8,2024,4.0,Other,50.0
PROP_00025741,274427.0,3,4.2,2164,1273,1962,32.27883768559094,-96.96947131676062,condo,2024-11-27,38,2,695.0,4,10,6,"downtown,park,restaurant",61,126.81469500924214,11,2024,6.666666666666667,Other,50.0
PROP_00025743,268235.0,6,6.9,2395,13072,2002,29.55053650631501,-95.71081357751288,apartment,2024-05-17,29,3,0.0,8,7,6,"mountain,hospital,metro",21,111.99791231732776,5,2024,7.0,Other,50.0
PROP_00025908,2116573.0,6,4.9,4792,0,1958,41.09030808426652,-73.7326207349995,single_family,2024-02-29,3,2,0.0,2,1,8,"downtown,park,gym,school",65,441.68885642737894,2,2024,3.6666666666666665,Other,50.0
PROP_00025914,227506.0,1,1.1,5300,10318,1965,31.63901143917363,-105.99876195027852,apartment,2025-03-24,38,0,0.0,2,7,5,"gym,downtown,beach",58,42.92566037735849,3,2025,4.666666666666667,Other,50.0
PROP_00025946,635058.0,2,1.7,1224,13581,2013,33.96077341033502,-118.71775812767643,condo,2025-02-15,48,0,445.0,6,2,2,"airport,beach,hospital,shopping,school",10,518.8382352941177,2,2025,3.3333333333333335,Other,50.0
PROP_00026007,289134.0,3,4.3,3000,0,1965,38.54303023053795,-85.27651898259103,condo,2025-01-01,29,2,792.0,10,8,9,"mountain,airport,metro,restaurant,gym",58,96.378,1,2025,9.0,Other,50.0
PROP_00026101,1712852.0,2,2.1,3942,0,1966,47.3144361748038,-122.3584039084185,condo,2025-01-17,32,0,300.0,8,3,9,gym,57,434.5134449518011,1,2025,6.666666666666667,Other,50.0
PROP_00026248,288137.0,4,5.7,1311,4605,1993,28.3565884257983,-82.66164978822665,townhouse,2024-10-23,29,3,164.0,4,10,2,"library,school,airport,restaurant",30,219.78413424866514,10,2024,5.333333333333333,Other,50.0
PROP_00026259,298702.0,3,2.3,3650,0,1996,41.54275431485709,-96.17711326337721,condo,2024-09-18,39,2,363.0,10,3,4,downtown,27,81.83616438356164,9,2024,5.666666666666667,Other,50.0
PROP_00026367,553691.0,2,1.5,1453,19977,1984,45.26814130881317,-122.9722804434741,condo,2024-05-18,37,3,109.0,3,4,7,"school,beach",39,381.06744666207845,5,2024,4.666666666666667,Other,50.0
PROP_00026414,551916.0,6,2.3,1555,7134,2014,39.02656698444476,-121.41370088107058,condo,2023-12-15,24,3,413.0,7,8,2,downtown,9,354.9299035369775,12,2023,5.666666666666667,Other,50.0
PROP_00026455,349442.0,6,4.1,2023,7960,2001,35.63666577514636,-81.276043933191,single_family,2023-07-14,37,1,0.0,4,4,8,"airport,beach",22,172.73455264458724,7,2023,5.333333333333333,Other,50.0
PROP_00026457,2241408.0,6,4.7,4841,16547,1957,47.37965887477847,-122.27294014610708,single_family,2023-08-19,29,2,0.0,8,3,5,"school,airport",66,463.00516422226815,8,2023,5.333333333333333,Other,50.0
PROP_00026501,402205.0,5,5.9,3868,0,1984,30.761797180253318,-81.24355015129326,condo,2024-07-04,40,0,748.0,7,5,8,shopping,39,103.98267838676318,7,2024,6.666666666666667,Other,50.0
PROP_00026714,1939508.0,2,2.7,3499,1326,1992,40.86444307137747,-74.08462961516999,single_family,2023-07-13,20,3,0.0,2,9,9,"metro,restaurant,beach,school,mountain",31,554.3035152900828,7,2023,6.666666666666667,New York,18.1147847928898
PROP_00026795,1798051.0,2,2.1,4594,2936,1972,33.77701224042082,-117.74705471581515,single_family,2023-12-06,45,3,0.0,4,8,5,"mountain,downtown,airport,beach,park",51,391.3911623857205,12,2023,5.666666666666667,Other,50.0
PROP_00026874,531495.0,6,2.8,3133,1075,1953,35.3795666858949,-80.78434849248738,townhouse,2024-02-16,38,2,502.0,2,8,5,library,70,169.64411107564635,2,2024,5.0,Other,50.0
PROP_00026923,220880.0,5,6.0,4466,0,2005,40.12913483968921,-86.56271206050096,apartment,2023-12-22,30,0,0.0,2,1,5,"downtown,school,library,beach,park",18,49.45812807881774,12,2023,2.6666666666666665,Other,50.0
PROP_00026950,362844.0,6,8.4,1292,13148,1998,36.06051218586586,-114.80535111617374,single_family,2023-07-03,17,2,0.0,3,6,4,"airport,restaurant,mountain,shopping,metro",25,280.8390092879257,7,2023,4.333333333333333,Other,50.0
PROP_00027092,501404.0,1,1.0,5123,2436,2019,33.19436359006853,-97.63882030825279,townhouse,2024-11-11,42,0,718.0,5,1,1,shopping,4,97.8731212180363,11,2024,2.3333333333333335,Other,50.0
PROP_00027173,232330.0,3,2.5,2828,7723,2017,38.63459371645308,-94.73722560521009,condo,2023-07-28,33,1,708.0,3,1,5,"beach,school,library",6,82.15346534653466,7,2023,3.0,Other,50.0
PROP_00027556,228115.0,5,1.6,1764,0,2018,43.30434725795817,-87.98558694394599,townhouse,2024-02-13,63,2,185.0,6,4,3,metro,5,129.3168934240363,2,2024,4.333333333333333,Other,50.0
PROP_00027575,219238.0,6,5.1,3851,0,1960,31.956179986332636,-106.77120030706787,condo,2025-03-04,23,4,590.0,6,6,5,"shopping,school,downtown",63,56.930148013502986,3,2025,5.666666666666667,Other,50.0
PROP_00027675,227697.0,2,2.4,832,15057,1989,33.7287123225248,-84.1390447845314,single_family,2024-08-02,27,2,0.0,2,9,3,"shopping,metro,hospital,downtown",34,273.67427884615387,8,2024,4.666666666666667,Other,50.0
PROP_00027694,105167.0,5,1.5,1427,7881,1972,31.569299997905166,-106.25672633495476,apartment,2025-03-26,38,4,0.0,6,9,1,"downtown,school,beach",51,73.69796776454099,3,2025,5.333333333333333,Other,50.0
PROP_00027701,448471.0,5,4.8,2062,0,2009,28.47230616621428,-80.8923570851282,townhouse,2024-12-05,17,0,256.0,10,10,5,"restaurant,park",14,217.49321047526672,12,2024,8.333333333333334,Other,50.0
PROP_00027898,1251042.0,5,5.7,2206,6570,1983,40.75999288886236,-74.31427612225183,single_family,2023-11-15,20,4,0.0,3,9,6,"school,metro,restaurant,shopping,library",40,567.1087941976427,11,2023,6.0,Other,50.0
PROP_00028014,1395261.0,5,5.3,5800,11165,2004,39.99008793588225,-105.47179501425929,townhouse,2024-08-30,16,0,206.0,7,2,10,"gym,mountain,library,metro",19,240.56224137931034,8,2024,6.333333333333333,Other,50.0
PROP_00028101,817330.0,3,2.5,5031,16952,1989,35.845041802604996,-86.61082214393326,townhouse,2023-05-23,45,1,518.0,9,2,3,"downtown,school,gym",34,162.45875571456966,5,2023,4.666666666666667,Other,50.0
PROP_00028262,234046.0,5,5.0,4956,15866,1982,32.103675278395876,-106.20496269522829,apartment,2024-07-18,21,2,0.0,8,1,10,library,41,47.22477804681194,7,2024,6.333333333333333,Other,50.0
PROP_00028536,213002.0,4,2.0,2045,19637,1972,39.64844776659155,-83.3018090347749,townhouse,2024-07-21,1,4,107.0,6,5,2,"mountain,beach,shopping,school,restaurant",51,104.15745721271394,7,2024,4.333333333333333,Other,50.0
PROP_00028545,823254.0,3,3.5,5655,2999,1965,36.696159489525456,-119.70271691563619,single_family,2024-02-07,22,1,0.0,6,4,4,"airport,school,library",58,145.57984084880636,2,2024,4.666666666666667,Other,50.0
PROP_00028693,280434.0,2,2.6,2138,11625,1994,34.84477591287991,-106.35419136285137,single_family,2023-07-14,1,4,0.0,4,5,1,"library,beach",29,131.1665107577175,7,2023,3.3333333333333335,Other,50.0
PROP_00028851,191884.0,1,1.5,3068,2398,2006,42.54788501567384,-78.9773596840569,townhouse,2025-05-04,34,2,562.0,4,3,9,metro,17,62.54367666232073,5,2025,5.333333333333333,Other,50.0
PROP_00028967,588214.0,4,2.1,631,16133,1968,47.70205855578625,-122.70343026137277,single_family,2023-11-28,13,1,0.0,5,9,5,shopping,55,932.1933438985737,11,2023,6.333333333333333,Other,50.0
PROP_00028984,462488.0,5,7.5,2896,18842,1983,39.18584948857768,-104.63117832456452,condo,2023-10-18,56,4,356.0,5,1,2,"shopping,metro,beach,library,downtown",40,159.6988950276243,10,2023,2.6666666666666665,Other,50.0
PROP_00029098,190592.0,2,1.1,1094,4357,1966,32.79481171892363,-97.09582394984143,single_family,2024-12-22,9,2,0.0,7,7,3,beach,57,174.21572212065814,12,2024,5.666666666666667,Other,50.0
PROP_00029240,322974.0,6,1.1,5387,17293,1997,42.490014701246594,-78.96682569601022,single_family,2025-01-08,42,1,0.0,2,7,8,"metro,library,gym",26,59.954334509003154,1,2025,5.666666666666667,Other,50.0
PROP_00029315,60187.0,5,2.3,544,18878,1971,39.63160110628491,-86.62038174073892,condo,2024-08-13,27,3,165.0,8,7,5,"airport,metro,restaurant",52,110.63786764705883,8,2024,6.666666666666667,Other,50.0
PROP_00029497,160219.0,1,1.4,2061,2375,1993,31.753579038819993,-106.65436131394691,townhouse,2025-01-21,23,3,216.0,6,10,8,"restaurant,park,school,metro",30,77.73847646773412,1,2025,8.0,Other,50.0
PROP_00029627,308694.0,2,1.1,5395,13605,2007,40.75954096666881,-79.86597850140453,townhouse,2023-08-10,35,3,676.0,7,3,5,"beach,school,metro,airport,downtown",16,57.21853568118628,8,2023,5.0,Other,50.0
PROP_00029729,915851.0,6,7.2,4605,6879,1983,36.24501765792063,-78.9833954959827,single_family,2024-09-18,30,1,0.0,4,6,8,"airport,library,gym,metro,beach",40,198.88186753528774,9,2024,6.0,Other,50.0
PROP_00029960,232929.0,6,4.8,2696,3848,1981,35.47934335021541,-89.9600989359507,single_family,2024-10-09,19,4,0.0,8,10,10,"mountain,airport,downtown,beach,metro",42,86.39799703264094,10,2024,9.333333333333334,Other,50.0
PROP_00030019,94588.0,4,3.1,759,14418,2018,39.482616271675155,-86.50418632858367,condo,2024-10-04,17,3,752.0,7,3,10,"downtown,mountain,hospital,restaurant",5,124.62187088274045,10,2024,6.666666666666667,Other,50.0
PROP_00030297,1309671.0,6,6.9,5730,15514,1959,26.09906040690479,-79.83151542219514,single_family,2024-01-05,40,3,0.0,2,2,6,"school,hospital",64,228.56387434554975,1,2024,3.3333333333333335,Other,50.0
PROP_00030307,106943.0,6,3.7,791,19964,1997,39.32205405569875,-94.16039556950695,apartment,2023-08-28,21,1,0.0,9,3,3,"shopping,metro",26,135.19974715549938,8,2023,5.0,Other,50.0
PROP_00030377,190396.0,3,1.4,1895,5650,2005,29.357700409820236,-98.37612368161427,condo,2024-08-15,46,1,666.0,10,2,3,"mountain,hospital,downtown,beach,park",18,100.47282321899736,8,2024,5.0,Other,50.0
PROP_00030486,195161.0,6,5.8,2324,13837,2009,39.94436494363838,-83.35511872837345,apartment,2024-01-09,22,0,0.0,9,6,3,"school,shopping,library,gym,beach",14,83.9763339070568,1,2024,6.0,Other,50.0
PROP_00030557,117895.0,3,4.2,1249,10521,1993,41.520716543769865,-96.03334123394983,apartment,2025-02-21,25,0,0.0,7,4,3,"hospital,airport,park",30,94.39151321056845,2,2025,4.666666666666667,Other,50.0
PROP_00030833,315609.0,1,1.2,4872,11510,2017,39.16409074892772,-84.12516637706499,single_family,2023-11-25,30,1,0.0,1,2,10,"airport,shopping",6,64.78017241379311,11,2023,4.333333333333333,Other,50.0
PROP_00030976,244080.0,3,3.1,1339,4876,2023,34.96074669977821,-81.28075805202135,condo,2024-05-27,43,0,420.0,4,5,8,metro,0,182.28528752800597,5,2024,5.666666666666667,Other,50.0
PROP_00031020,189222.0,4,2.9,1807,11240,2016,32.51530141773143,-111.17821315621903,condo,2023-10-02,47,4,241.0,2,3,6,"gym,downtown",7,104.71610403984505,10,2023,3.6666666666666665,Other,50.0
PROP_00031126,655246.0,3,3.7,4023,0,2021,33.90902821570628,-84.75510371734262,condo,2024-05-23,56,2,459.0,1,9,3,"beach,library,downtown",2,162.8749689286602,5,2024,4.333333333333333,Other,50.0
PROP_00031325,2210468.0,5,4.4,3511,0,1986,42.57392853719197,-71.47851132942958,single_family,2023-07-10,27,2,0.0,1,5,8,"gym,restaurant,mountain,airport",37,629.5835944175449,7,2023,4.666666666666667,Other,50.0
PROP_00031501,1401460.0,6,5.8,5908,6126,2009,39.935296158569024,-105.16968972322411,single_family,2024-06-21,36,4,0.0,2,6,1,"park,airport,hospital",14,237.2139471902505,6,2024,3.0,Other,50.0
PROP_00031507,516407.0,4,1.0,999,11004,2020,45.95085691889707,-122.52276267632152,single_family,2024-02-02,42,1,0.0,8,5,2,school,3,516.9239239239239,2,2024,5.0,Other,50.0
PROP_00031538,984646.0,5,7.0,4793,7009,2005,40.17720885342015,-104.99380550777431,apartment,2023-07-03,30,3,0.0,9,7,4,restaurant,18,205.43417483830586,7,2023,6.666666666666667,Other,50.0
PROP_00031742,453407.0,1,1.2,2721,14944,1982,32.560628010157764,-96.82819194102784,single_family,2025-03-29,33,3,0.0,2,6,9,"downtown,beach,mountain",41,166.6324880558618,3,2025,5.666666666666667,Other,50.0
PROP_00031787,925526.0,3,4.0,3667,8956,1976,36.66372899406646,-114.83727614114835,multi_family,2023-09-02,26,4,0.0,10,4,7,"park,school,restaurant",47,252.3932369784565,9,2023,7.0,Other,50.0
PROP_00031865,656109.0,4,2.5,1295,3340,2012,45.65731445384658,-122.39740900348262,townhouse,2024-02-29,57,4,699.0,6,6,9,"downtown,airport,metro",11,506.64787644787646,2,2024,7.0,Other,50.0
PROP_00031881,306912.0,3,1.8,3876,0,2017,39.53896743194402,-82.84790869259908,single_family,2024-07-22,37,2,0.0,2,6,2,"park,restaurant,gym,hospital,downtown",6,79.18266253869969,7,2024,3.3333333333333335,Other,50.0
PROP_00031906,358848.0,5,4.3,3514,12304,2005,38.451267544551186,-85.69652568526679,townhouse,2024-03-14,21,1,471.0,6,10,9,airport,18,102.11952191235059,3,2024,8.333333333333334,Other,50.0
PROP_00032049,1579244.0,6,4.6,2480,0,1997,33.02910288553443,-117.59069682134447,single_family,2024-06-24,21,0,0.0,7,6,9,"gym,hospital,mountain,airport",26,636.7919354838709,6,2024,7.333333333333333,Other,50.0
PROP_00032122,748574.0,2,3.0,4873,0,1988,33.80709552135719,-111.58210286066678,single_family,2024-09-11,29,0,0.0,4,4,7,"mountain,airport,hospital",35,153.6166632464601,9,2024,5.0,Other,50.0
PROP_00032163,220613.0,2,2.9,1700,14147,1974,31.904733997400733,-110.9538324285982,single_family,2024-02-20,20,2,0.0,6,8,10,beach,49,129.77235294117648,2,2024,8.0,Other,50.0
PROP_00032213,715388.0,2,1.4,2694,17553,1979,35.527117633041094,-79.11187712737123,multi_family,2024-11-15,35,2,0.0,8,7,8,"downtown,gym",44,265.5486265775798,11,2024,7.666666666666667,Other,50.0
PROP_00032309,1320552.0,1,1.3,4724,0,1997,30.099035878465806,-97.74059222073461,single_family,2024-12-15,25,3,0.0,7,4,3,"metro,mountain",26,279.541066892464,12,2024,4.666666666666667,Other,50.0
PROP_00032435,198211.0,5,5.2,1630,19710,1958,35.614979550755265,-97.38159224068467,condo,2025-05-11,39,1,252.0,7,7,10,"mountain,library,beach,hospital,airport",65,121.60184049079754,5,2025,8.0,Other,50.0
PROP_00032658,279523.0,6,8.1,3781,0,1990,39.02024279160964,-84.39963714171276,townhouse,2025-01-02,45,3,148.0,4,6,8,"library,downtown",33,73.92832583972493,1,2025,6.0,Other,50.0
PROP_00032685,283094.0,1,1.2,2567,17178,1984,32.405790012834856,-110.66664489989718,single_family,2025-04-07,39,3,0.0,3,7,2,"mountain,school,metro,downtown,shopping",39,110.28204129333852,4,2025,4.0,Other,50.0
PROP_00032755,441760.0,4,4.0,5470,0,2018,38.60459997256032,-94.18967107817566,single_family,2023-10-15,9,1,0.0,3,2,2,"hospital,downtown,mountain,beach,airport",5,80.76051188299817,10,2023,2.3333333333333335,Other,50.0
PROP_00033063,1029402.0,5,4.1,4730,0,1964,39.539714825947584,-74.85644186807093,townhouse,2024-05-09,38,1,721.0,1,10,9,"park,school,downtown,restaurant",59,217.6325581395349,5,2024,6.666666666666667,Other,50.0
PROP_00033082,351165.0,2,2.5,5350,15812,1962,38.65289903684354,-90.22689727706111,single_family,2023-10-13,26,2,0.0,1,7,9,"mountain,restaurant,downtown,metro,hospital",61,65.63831775700935,10,2023,5.666666666666667,Other,50.0
PROP_00033100,329371.0,5,3.1,4995,6676,2019,34.87349880441575,-89.67259175141592,townhouse,2023-06-24,29,3,114.0,1,8,9,park,4,65.94014014014014,6,2023,6.0,Other,50.0
PROP_00033407,192401.0,2,2.2,1783,8714,2021,39.755363562917125,-82.50653303817876,single_family,2025-03-23,29,3,0.0,3,1,7,"metro,airport",2,107.90858104318565,3,2025,3.6666666666666665,Other,50.0
PROP_00033586,1625797.0,4,2.6,2556,16986,1972,42.53695570392537,-71.18402485530028,condo,2023-07-13,30,2,733.0,8,5,9,"metro,park,mountain,hospital",51,636.070813771518,7,2023,7.333333333333333,Other,50.0
PROP_00033598,668965.0,2,2.1,2886,0,2012,30.150309096662372,-98.17909239874739,apartment,2025-01-08,34,1,0.0,5,1,1,"restaurant,metro,downtown,shopping,mountain",11,231.7966042966043,1,2025,2.3333333333333335,Other,50.0
PROP_00033613,1387445.0,6,8.9,5620,2866,2007,39.04252765375639,-76.40308594738778,single_family,2023-07-01,35,3,0.0,10,4,7,"restaurant,gym",16,246.87633451957296,7,2023,7.0,Other,50.0
PROP_00033763,495963.0,5,3.9,2541,0,1991,35.82814726093108,-114.91012567314453,townhouse,2023-07-31,29,1,244.0,2,9,5,"downtown,beach,restaurant,shopping,gym",32,195.18417945690672,7,2023,5.333333333333333,Other,50.0
PROP_00033896,256532.0,1,1.0,5898,14335,2011,32.17659491704272,-106.82851750355579,apartment,2024-06-09,26,2,0.0,2,8,5,"metro,library,airport",12,43.494743981010515,6,2024,5.0,Other,50.0
PROP_00033989,772663.0,6,8.7,5587,0,1964,35.828940891937656,-114.7946717434591,condo,2023-12-09,2,1,600.0,8,2,7,"park,shopping,gym,hospital,school",59,138.29658134956148,12,2023,5.666666666666667,Other,50.0
PROP_00034000,290771.0,3,1.3,1964,3238,1953,29.700892883538184,-95.39078740967989,townhouse,2023-11-24,26,0,249.0,4,9,8,"restaurant,metro",70,148.05040733197555,11,2023,7.0,Houston,6.920255152327913
PROP_00034189,64579.0,3,1.8,567,2638,1970,39.56606508708858,-84.3676591406713,single_family,2025-01-17,54,4,0.0,1,3,7,beach,53,113.89594356261023,1,2025,3.6666666666666665,Other,50.0
PROP_00034452,160701.0,2,2.1,713,1810,1950,35.20143176543547,-81.05439893269262,apartment,2023-09-29,8,2,0.0,10,2,3,"hospital,shopping,beach,mountain,gym",73,225.38709677419354,9,2023,5.0,Other,50.0
PROP_00034551,179709.0,4,3.8,2413,9671,1988,32.18591992455915,-106.15233254209292,single_family,2023-10-13,35,1,0.0,6,1,7,"metro,library",35,74.47534189805222,10,2023,4.666666666666667,Other,50.0
PROP_00034817,135711.0,6,4.9,2867,3981,2023,41.27596921704865,-82.01058076541385,apartment,2024-07-26,37,0,0.0,10,7,1,"gym,restaurant,metro",0,47.335542378793164,7,2024,6.0,Other,50.0
PROP_00034847,638263.0,6,2.3,5692,17887,1988,33.17052450009075,-97.15581865113114,condo,2023-08-13,16,3,652.0,3,8,2,"airport,mountain,school,downtown",35,112.13334504567814,8,2023,4.333333333333333,Other,50.0
PROP_00034991,228290.0,1,1.1,3884,7177,1989,42.58232393929636,-79.16107808174384,single_family,2025-03-08,21,2,0.0,4,5,7,"hospital,school",34,58.77703398558187,3,2025,5.333333333333333,Other,50.0
PROP_00035463,179502.0,3,2.8,2692,18182,2020,38.23729823547518,-90.65939122907433,condo,2024-03-24,56,3,666.0,9,2,6,"mountain,library",3,66.67979197622586,3,2024,5.666666666666667,Other,50.0
PROP_00035491,514229.0,6,7.3,5754,0,1972,32.30842474548987,-110.53178442737395,single_family,2025-01-03,1,0,0.0,2,9,1,"gym,shopping,downtown,restaurant",51,89.36896072297532,1,2025,4.0,Other,50.0
PROP_00035594,951108.0,3,4.3,5855,0,1956,34.19464916550777,-84.70532311661003,condo,2024-12-03,17,1,444.0,6,5,10,"gym,beach,downtown,shopping,library",67,162.44372331340733,12,2024,7.0,Other,50.0
PROP_00035613,752329.0,5,6.6,5290,1020,1980,37.182192240582054,-119.46676991533468,single_family,2023-10-12,14,2,0.0,6,1,5,"restaurant,metro,gym,shopping",43,142.217202268431,10,2023,4.0,Other,50.0
PROP_00035635,950519.0,3,1.7,4256,9253,2015,25.45288859741259,-79.73391409564954,condo,2023-09-13,12,3,514.0,4,5,7,"library,park",8,223.33623120300751,9,2023,5.333333333333333,Other,50.0
PROP_00035937,170907.0,4,1.1,3643,9740,1961,42.72592394826982,-83.01752738627935,condo,2023-06-22,29,1,763.0,9,7,4,hospital,62,46.913807301674446,6,2023,6.666666666666667,Other,50.0
PROP_00036162,890871.0,3,2.3,1189,1653,1957,33.95191048376579,-118.04900142417324,condo,2023-10-18,7,3,611.0,8,8,9,"park,airport,shopping",66,749.2607232968882,10,2023,8.333333333333334,Los Angeles,21.130160054419058
PROP_00036238,1900820.0,5,7.2,3145,0,1956,32.95421211810228,-117.06906481871322,single_family,2024-04-01,41,3,0.0,6,7,6,"metro,shopping",67,604.3942766295708,4,2024,6.333333333333333,Other,50.0
